"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00090010","ABBEVILLE, GA US","2006-11-14","0.00","72","31"
"USC00090010","ABBEVILLE, GA US","2006-11-15","0.00","72","39"
"USC00090010","ABBEVILLE, GA US","2006-11-16","2.53","74","52"
"USC00090010","ABBEVILLE, GA US","2006-11-17","0.00","56","46"
"USC00090010","ABBEVILLE, GA US","2006-11-18","0.00","57","34"
"USC00090010","ABBEVILLE, GA US","2006-11-19","0.00","54","36"
"USC00090010","ABBEVILLE, GA US","2006-11-20","0.00","61","34"
"USC00090010","ABBEVILLE, GA US","2006-11-21","0.00","54","35"
"USC00090010","ABBEVILLE, GA US","2006-11-22","0.03","53","38"
"USC00090010","ABBEVILLE, GA US","2006-11-23","0.00",,
"USC00090010","ABBEVILLE, GA US","2006-11-24","0.00","67","35"
"USC00090010","ABBEVILLE, GA US","2006-11-25","0.00","72","35"
"USC00090010","ABBEVILLE, GA US","2006-11-26","0.00","73","31"
"USC00090010","ABBEVILLE, GA US","2006-11-27","0.00","73","32"
"USC00090010","ABBEVILLE, GA US","2006-11-28","0.05","68","47"
"USC00090010","ABBEVILLE, GA US","2006-11-29","0.02","76","62"
"USC00090010","ABBEVILLE, GA US","2006-11-30","0.08","78","65"
"USC00090010","ABBEVILLE, GA US","2006-12-01",,,
"USC00090010","ABBEVILLE, GA US","2006-12-02",,"75","35"
"USC00090010","ABBEVILLE, GA US","2006-12-03","0.00","66","33"
"USC00090010","ABBEVILLE, GA US","2006-12-04","0.00","52","41"
"USC00090010","ABBEVILLE, GA US","2006-12-05","0.00","54","24"
"USC00090010","ABBEVILLE, GA US","2006-12-06","0.00","61","24"
"USC00090010","ABBEVILLE, GA US","2006-12-07","0.00","66","30"
"USC00090010","ABBEVILLE, GA US","2006-12-08","0.00","59","23"
"USC00090010","ABBEVILLE, GA US","2006-12-09","0.00","45","17"
"USC00090010","ABBEVILLE, GA US","2006-12-10","0.00","55","26"
"USC00090010","ABBEVILLE, GA US","2006-12-11","0.00","57","38"
"USC00090010","ABBEVILLE, GA US","2006-12-12","0.00","73","37"
"USC00090010","ABBEVILLE, GA US","2006-12-13","0.00","71","40"
"USC00090010","ABBEVILLE, GA US","2006-12-14","0.00","68","53"
"USC00090010","ABBEVILLE, GA US","2006-12-15","0.00","69","58"
"USC00090010","ABBEVILLE, GA US","2006-12-16","0.00","68","40"
"USC00090010","ABBEVILLE, GA US","2006-12-17","0.00","76","40"
"USC00090010","ABBEVILLE, GA US","2006-12-18","0.00","76","43"
"USC00090010","ABBEVILLE, GA US","2006-12-19","0.00","76","44"
"USC00090010","ABBEVILLE, GA US","2006-12-20","0.00","77","44"
"USC00090010","ABBEVILLE, GA US","2006-12-21","0.00","68","52"
"USC00090010","ABBEVILLE, GA US","2006-12-22","0.65","65","53"
"USC00090010","ABBEVILLE, GA US","2006-12-23","0.60","68","62"
"USC00090010","ABBEVILLE, GA US","2006-12-24","0.00","70","44"
"USC00090010","ABBEVILLE, GA US","2006-12-25","1.35","68","45"
"USC00090010","ABBEVILLE, GA US","2006-12-26","0.00","74","45"
"USC00090010","ABBEVILLE, GA US","2006-12-27","0.00","74","32"
"USC00090010","ABBEVILLE, GA US","2006-12-28","0.00","55","28"
"USC00090010","ABBEVILLE, GA US","2006-12-29","0.00","64","50"
"USC00090010","ABBEVILLE, GA US","2006-12-30","0.05","68","47"
"USC00090010","ABBEVILLE, GA US","2006-12-31","0.68","65","52"
"USC00090010","ABBEVILLE, GA US","2007-01-01","1.01","74","55"
"USC00090010","ABBEVILLE, GA US","2007-01-02","0.00","61","33"
"USC00090010","ABBEVILLE, GA US","2007-01-03","0.00","55","33"
"USC00090010","ABBEVILLE, GA US","2007-01-04","0.00","62","54"
"USC00090010","ABBEVILLE, GA US","2007-01-05","0.13","68","54"
"USC00090010","ABBEVILLE, GA US","2007-01-06","1.25","68","54"
"USC00090010","ABBEVILLE, GA US","2007-01-07","0.33","70","54"
"USC00090010","ABBEVILLE, GA US","2007-01-08","0.41","75","54"
"USC00090010","ABBEVILLE, GA US","2007-01-09","0.00","60","56"
"USC00090010","ABBEVILLE, GA US","2007-01-10","0.00","60","34"
"USC00090010","ABBEVILLE, GA US","2007-01-11","0.00","54","29"
"USC00090010","ABBEVILLE, GA US","2007-01-12","0.00","65","47"
"USC00090010","ABBEVILLE, GA US","2007-01-13","0.00","74","47"
"USC00090010","ABBEVILLE, GA US","2007-01-14","0.00","76","49"
"USC00090010","ABBEVILLE, GA US","2007-01-15","0.00","76","52"
"USC00090010","ABBEVILLE, GA US","2007-01-16","0.05","76","59"
"USC00090010","ABBEVILLE, GA US","2007-01-17","0.03","59","40"
"USC00090010","ABBEVILLE, GA US","2007-01-18","0.11","52","36"
"USC00090010","ABBEVILLE, GA US","2007-01-19","0.08","44","35"
"USC00090010","ABBEVILLE, GA US","2007-01-20","0.00","57","40"
"USC00090010","ABBEVILLE, GA US","2007-01-21","0.00","56","38"
"USC00090010","ABBEVILLE, GA US","2007-01-22","0.41","68","44"
"USC00090010","ABBEVILLE, GA US","2007-01-23","0.41","56","42"
"USC00090010","ABBEVILLE, GA US","2007-01-24","0.00","48","41"
"USC00090010","ABBEVILLE, GA US","2007-01-25","0.00","49","42"
"USC00090010","ABBEVILLE, GA US","2007-01-26","0.00","58","26"
"USC00090010","ABBEVILLE, GA US","2007-01-27","0.00","58","24"
"USC00090010","ABBEVILLE, GA US","2007-01-28","0.77","62","37"
"USC00090010","ABBEVILLE, GA US","2007-01-29","0.00","56","24"
"USC00090010","ABBEVILLE, GA US","2007-01-30","0.00","45","24"
"USC00090010","ABBEVILLE, GA US","2007-01-31","0.00","53","27"
"USC00090010","ABBEVILLE, GA US","2007-02-01","0.03","53","38"
"USC00090010","ABBEVILLE, GA US","2007-02-02","2.52","49","42"
"USC00090010","ABBEVILLE, GA US","2007-02-03","0.00","52","30"
"USC00090010","ABBEVILLE, GA US","2007-02-04","0.00","43","29"
"USC00090010","ABBEVILLE, GA US","2007-02-05","0.00","56","29"
"USC00090010","ABBEVILLE, GA US","2007-02-06","0.00","57","25"
"USC00090010","ABBEVILLE, GA US","2007-02-07","0.00","57","26"
"USC00090010","ABBEVILLE, GA US","2007-02-08","0.00","69","41"
"USC00090010","ABBEVILLE, GA US","2007-02-09","0.00","67","40"
"USC00090010","ABBEVILLE, GA US","2007-02-10","0.03","38","37"
"USC00090010","ABBEVILLE, GA US","2007-02-11","0.00","56","25"
"USC00090010","ABBEVILLE, GA US","2007-02-12","0.00","61","26"
"USC00090010","ABBEVILLE, GA US","2007-02-13","0.00","70","33"
"USC00090010","ABBEVILLE, GA US","2007-02-14","0.00","73","47"
"USC00090010","ABBEVILLE, GA US","2007-02-15","0.86","48","28"
"USC00090010","ABBEVILLE, GA US","2007-02-16","0.00","49","28"
"USC00090010","ABBEVILLE, GA US","2007-02-17","0.00","47","21"
"USC00090010","ABBEVILLE, GA US","2007-02-18","0.00","54","28"
"USC00090010","ABBEVILLE, GA US","2007-02-19","0.00","52","26"
"USC00090010","ABBEVILLE, GA US","2007-02-20","0.00","62","26"
"USC00090010","ABBEVILLE, GA US","2007-02-21","0.03","67","38"
"USC00090010","ABBEVILLE, GA US","2007-02-22","0.05","68","50"
"USC00090010","ABBEVILLE, GA US","2007-02-23","0.00","77","44"
"USC00090010","ABBEVILLE, GA US","2007-02-24","0.00","72","32"
"USC00090010","ABBEVILLE, GA US","2007-02-25","0.59","73","59"
"USC00090010","ABBEVILLE, GA US","2007-02-26","0.14","71","43"
"USC00090010","ABBEVILLE, GA US","2007-02-27","0.00","73","39"
"USC00090010","ABBEVILLE, GA US","2007-02-28","0.00","77","37"
"USC00090010","ABBEVILLE, GA US","2007-03-01","0.16","80","60"
"USC00090010","ABBEVILLE, GA US","2007-03-02","0.75","73","51"
"USC00090010","ABBEVILLE, GA US","2007-03-03","0.00","63","35"
"USC00090010","ABBEVILLE, GA US","2007-03-04","0.00","67","39"
"USC00090010","ABBEVILLE, GA US","2007-03-05","0.00","57","31"
"USC00090010","ABBEVILLE, GA US","2007-03-06","0.00","64","33"
"USC00090010","ABBEVILLE, GA US","2007-03-07","0.00","72","35"
"USC00090010","ABBEVILLE, GA US","2007-03-08","0.00","74","35"
"USC00090010","ABBEVILLE, GA US","2007-03-09","0.00","77","40"
"USC00090010","ABBEVILLE, GA US","2007-03-10","0.00","67","50"
"USC00090010","ABBEVILLE, GA US","2007-03-11","0.00","76","45"
"USC00090010","ABBEVILLE, GA US","2007-03-12","0.00","80","45"
"USC00090010","ABBEVILLE, GA US","2007-03-13","0.00","81","49"
"USC00090010","ABBEVILLE, GA US","2007-03-14","0.00","83","51"
"USC00090010","ABBEVILLE, GA US","2007-03-15","0.00","81","53"
"USC00090010","ABBEVILLE, GA US","2007-03-16","0.00","78","53"
"USC00090010","ABBEVILLE, GA US","2007-03-17","0.03","74","39"
"USC00090010","ABBEVILLE, GA US","2007-03-18","0.00","60","33"
"USC00090010","ABBEVILLE, GA US","2007-03-19","0.00","64","32"
"USC00090010","ABBEVILLE, GA US","2007-03-20","0.00","72","36"
"USC00090010","ABBEVILLE, GA US","2007-03-21","0.00","78","42"
"USC00090010","ABBEVILLE, GA US","2007-03-22","0.00","76","43"
"USC00090010","ABBEVILLE, GA US","2007-03-23","0.00","78","48"
"USC00090010","ABBEVILLE, GA US","2007-03-24","0.00","83","48"
"USC00090010","ABBEVILLE, GA US","2007-03-25","0.00","84","49"
"USC00090010","ABBEVILLE, GA US","2007-03-26","0.00","88","51"
"USC00090010","ABBEVILLE, GA US","2007-03-27","0.00","83","53"
"USC00090010","ABBEVILLE, GA US","2007-03-28","0.00","83","54"
"USC00090010","ABBEVILLE, GA US","2007-03-29","0.00","87","53"
"USC00090010","ABBEVILLE, GA US","2007-03-30","0.00","86","55"
"USC00090010","ABBEVILLE, GA US","2007-03-31","0.00","76","53"
"USC00090010","ABBEVILLE, GA US","2007-04-01","0.00","78","59"
"USC00090010","ABBEVILLE, GA US","2007-04-02","0.00","79","54"
"USC00090010","ABBEVILLE, GA US","2007-04-03","0.00","82","59"
"USC00090010","ABBEVILLE, GA US","2007-04-04","0.00","85","58"
"USC00090010","ABBEVILLE, GA US","2007-04-05","0.00","82","49"
"USC00090010","ABBEVILLE, GA US","2007-04-06","0.00","66","38"
"USC00090010","ABBEVILLE, GA US","2007-04-07","0.00","64","37"
"USC00090010","ABBEVILLE, GA US","2007-04-08","0.00","55","28"
"USC00090010","ABBEVILLE, GA US","2007-04-09","0.00","57",
"USC00090010","ABBEVILLE, GA US","2007-04-10","0.00","62","36"
"USC00090010","ABBEVILLE, GA US","2007-04-11","0.00","71","37"
"USC00090010","ABBEVILLE, GA US","2007-04-12","0.00","80","55"
"USC00090010","ABBEVILLE, GA US","2007-04-13","0.00","78","44"
"USC00090010","ABBEVILLE, GA US","2007-04-14","0.00","84","43"
"USC00090010","ABBEVILLE, GA US","2007-04-15","2.60","86","49"
"USC00090010","ABBEVILLE, GA US","2007-04-16","0.00","61","43"
"USC00090010","ABBEVILLE, GA US","2007-04-17","0.00","72","43"
"USC00090010","ABBEVILLE, GA US","2007-04-18","0.00","81","48"
"USC00090010","ABBEVILLE, GA US","2007-04-19","0.00","74","41"
"USC00090010","ABBEVILLE, GA US","2007-04-20","0.00","80","41"
"USC00090010","ABBEVILLE, GA US","2007-04-21","0.00","70","43"
"USC00090010","ABBEVILLE, GA US","2007-04-22","0.00","77","41"
"USC00090010","ABBEVILLE, GA US","2007-04-23","0.00","81","42"
"USC00090010","ABBEVILLE, GA US","2007-04-24","0.00","83","48"
"USC00090010","ABBEVILLE, GA US","2007-04-25","0.00","84","51"
"USC00090010","ABBEVILLE, GA US","2007-04-26","0.00","85","54"
"USC00090010","ABBEVILLE, GA US","2007-04-27","0.00","86","56"
"USC00090010","ABBEVILLE, GA US","2007-04-28","0.00","83","51"
"USC00090010","ABBEVILLE, GA US","2007-04-29","0.00","82","51"
"USC00090010","ABBEVILLE, GA US","2007-04-30","0.00","85","51"
"USC00090010","ABBEVILLE, GA US","2007-05-01","0.00","89","51"
"USC00090010","ABBEVILLE, GA US","2007-05-02","0.00","90","52"
"USC00090010","ABBEVILLE, GA US","2007-05-03","0.00","88","56"
"USC00090010","ABBEVILLE, GA US","2007-05-04","0.00","90","58"
"USC00090010","ABBEVILLE, GA US","2007-05-05","0.00","88","60"
"USC00090010","ABBEVILLE, GA US","2007-05-06","0.00","76","46"
"USC00090010","ABBEVILLE, GA US","2007-05-07","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-05-08","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-05-09","0.00","82","63"
"USC00090010","ABBEVILLE, GA US","2007-05-10","0.00","83","59"
"USC00090010","ABBEVILLE, GA US","2007-05-11","0.00","88","57"
"USC00090010","ABBEVILLE, GA US","2007-05-12","0.00","91","59"
"USC00090010","ABBEVILLE, GA US","2007-05-13","0.00","90","62"
"USC00090010","ABBEVILLE, GA US","2007-05-14","0.00","90","63"
"USC00090010","ABBEVILLE, GA US","2007-05-15","0.00","84","55"
"USC00090010","ABBEVILLE, GA US","2007-05-16","0.00","86","55"
"USC00090010","ABBEVILLE, GA US","2007-05-17","0.03","87","57"
"USC00090010","ABBEVILLE, GA US","2007-05-18","0.00","85","52"
"USC00090010","ABBEVILLE, GA US","2007-05-19","0.00","83","51"
"USC00090010","ABBEVILLE, GA US","2007-05-20","0.00","81","44"
"USC00090010","ABBEVILLE, GA US","2007-05-21","0.00","86","46"
"USC00090010","ABBEVILLE, GA US","2007-05-22","0.00","90","52"
"USC00090010","ABBEVILLE, GA US","2007-05-23","0.00","90","54"
"USC00090010","ABBEVILLE, GA US","2007-05-24","0.00","86","57"
"USC00090010","ABBEVILLE, GA US","2007-05-25","0.00","86","57"
"USC00090010","ABBEVILLE, GA US","2007-05-26","0.00","87","55"
"USC00090010","ABBEVILLE, GA US","2007-05-27","0.00","88","55"
"USC00090010","ABBEVILLE, GA US","2007-05-28","0.00","88","55"
"USC00090010","ABBEVILLE, GA US","2007-05-29","0.00","88","58"
"USC00090010","ABBEVILLE, GA US","2007-05-30","0.00","91","56"
"USC00090010","ABBEVILLE, GA US","2007-05-31","0.00","92","60"
"USC00090010","ABBEVILLE, GA US","2007-06-01","0.00","90","65"
"USC00090010","ABBEVILLE, GA US","2007-06-02","0.10","85","64"
"USC00090010","ABBEVILLE, GA US","2007-06-03","2.29","67","37"
"USC00090010","ABBEVILLE, GA US","2007-06-04","0.00","88","73"
"USC00090010","ABBEVILLE, GA US","2007-06-05","0.00","91","70"
"USC00090010","ABBEVILLE, GA US","2007-06-06","0.63","86","63"
"USC00090010","ABBEVILLE, GA US","2007-06-07","0.00","92","70"
"USC00090010","ABBEVILLE, GA US","2007-06-08","0.00","93","68"
"USC00090010","ABBEVILLE, GA US","2007-06-09","0.86","95","69"
"USC00090010","ABBEVILLE, GA US","2007-06-10","0.00","95","66"
"USC00090010","ABBEVILLE, GA US","2007-06-11","0.00","93","67"
"USC00090010","ABBEVILLE, GA US","2007-06-12","0.14","93","71"
"USC00090010","ABBEVILLE, GA US","2007-06-13","0.08","86","61"
"USC00090010","ABBEVILLE, GA US","2007-06-14","0.00","85","48"
"USC00090010","ABBEVILLE, GA US","2007-06-15","0.00","86","48"
"USC00090010","ABBEVILLE, GA US","2007-06-16","0.00","87","61"
"USC00090010","ABBEVILLE, GA US","2007-06-17","0.00","89","61"
"USC00090010","ABBEVILLE, GA US","2007-06-18","0.00","94","68"
"USC00090010","ABBEVILLE, GA US","2007-06-19","0.00","95","71"
"USC00090010","ABBEVILLE, GA US","2007-06-20","0.00","88","53"
"USC00090010","ABBEVILLE, GA US","2007-06-21","0.00","87","55"
"USC00090010","ABBEVILLE, GA US","2007-06-22","0.67","89","62"
"USC00090010","ABBEVILLE, GA US","2007-06-23","0.00","92","62"
"USC00090010","ABBEVILLE, GA US","2007-06-24","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-06-25","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-06-26","0.15","91","70"
"USC00090010","ABBEVILLE, GA US","2007-06-27","0.00","93","68"
"USC00090010","ABBEVILLE, GA US","2007-06-28","0.00","93","67"
"USC00090010","ABBEVILLE, GA US","2007-06-29","0.00","94","69"
"USC00090010","ABBEVILLE, GA US","2007-06-30","0.00","96","69"
"USC00090010","ABBEVILLE, GA US","2007-07-01","0.00","98","71"
"USC00090010","ABBEVILLE, GA US","2007-07-02","0.60","97","70"
"USC00090010","ABBEVILLE, GA US","2007-07-03","0.00","87","70"
"USC00090010","ABBEVILLE, GA US","2007-07-04","0.00","82","64"
"USC00090010","ABBEVILLE, GA US","2007-07-05","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-07-06","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-07-07","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-07-08","0.00","79","77"
"USC00090010","ABBEVILLE, GA US","2007-07-09","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-07-10","0.04","96",
"USC00090010","ABBEVILLE, GA US","2007-07-11","0.00","97","75"
"USC00090010","ABBEVILLE, GA US","2007-07-12","0.30","93","71"
"USC00090010","ABBEVILLE, GA US","2007-07-13","0.00","94","67"
"USC00090010","ABBEVILLE, GA US","2007-07-14","0.00","94","67"
"USC00090010","ABBEVILLE, GA US","2007-07-15","1.80","91","69"
"USC00090010","ABBEVILLE, GA US","2007-07-16","0.00","87","68"
"USC00090010","ABBEVILLE, GA US","2007-07-17","0.00","93","70"
"USC00090010","ABBEVILLE, GA US","2007-07-18","0.00","92","71"
"USC00090010","ABBEVILLE, GA US","2007-07-19","0.00","93","71"
"USC00090010","ABBEVILLE, GA US","2007-07-20","0.80","94","70"
"USC00090010","ABBEVILLE, GA US","2007-07-21","0.90","93","69"
"USC00090010","ABBEVILLE, GA US","2007-07-22","0.00","93","65"
"USC00090010","ABBEVILLE, GA US","2007-07-23","0.00","88","62"
"USC00090010","ABBEVILLE, GA US","2007-07-24","0.00","90","62"
"USC00090010","ABBEVILLE, GA US","2007-07-25","0.00","91","63"
"USC00090010","ABBEVILLE, GA US","2007-07-26","0.00","91","68"
"USC00090010","ABBEVILLE, GA US","2007-07-27","0.00","94","69"
"USC00090010","ABBEVILLE, GA US","2007-07-28","0.00","93","73"
"USC00090010","ABBEVILLE, GA US","2007-07-29","0.04","94","72"
"USC00090010","ABBEVILLE, GA US","2007-07-30","0.40","94","72"
"USC00090010","ABBEVILLE, GA US","2007-07-31","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-08-01","0.00","93","69"
"USC00090010","ABBEVILLE, GA US","2007-08-02","0.00","94","66"
"USC00090010","ABBEVILLE, GA US","2007-08-03","0.00","95","68"
"USC00090010","ABBEVILLE, GA US","2007-08-04","0.00","95","67"
"USC00090010","ABBEVILLE, GA US","2007-08-05","0.00","97","68"
"USC00090010","ABBEVILLE, GA US","2007-08-06","0.00","98","74"
"USC00090010","ABBEVILLE, GA US","2007-08-07","0.00","99","74"
"USC00090010","ABBEVILLE, GA US","2007-08-08","0.07","99","74"
"USC00090010","ABBEVILLE, GA US","2007-08-09","0.00","101","75"
"USC00090010","ABBEVILLE, GA US","2007-08-10","0.00","100","76"
"USC00090010","ABBEVILLE, GA US","2007-08-11","0.00","102","76"
"USC00090010","ABBEVILLE, GA US","2007-08-12","0.41","103","72"
"USC00090010","ABBEVILLE, GA US","2007-08-13","1.32","96","71"
"USC00090010","ABBEVILLE, GA US","2007-08-14","0.22","96","72"
"USC00090010","ABBEVILLE, GA US","2007-08-15","0.00","99","72"
"USC00090010","ABBEVILLE, GA US","2007-08-16","0.00","99","72"
"USC00090010","ABBEVILLE, GA US","2007-08-17","0.00","96","73"
"USC00090010","ABBEVILLE, GA US","2007-08-18","0.23","96","69"
"USC00090010","ABBEVILLE, GA US","2007-08-19","0.00","94","69"
"USC00090010","ABBEVILLE, GA US","2007-08-20","0.00","94","70"
"USC00090010","ABBEVILLE, GA US","2007-08-21","0.00","97","70"
"USC00090010","ABBEVILLE, GA US","2007-08-22","0.00","98","71"
"USC00090010","ABBEVILLE, GA US","2007-08-23","0.72","100","71"
"USC00090010","ABBEVILLE, GA US","2007-08-24","0.00","91","72"
"USC00090010","ABBEVILLE, GA US","2007-08-25","0.00","95","72"
"USC00090010","ABBEVILLE, GA US","2007-08-26","0.00","93","72"
"USC00090010","ABBEVILLE, GA US","2007-08-27","0.00","92","72"
"USC00090010","ABBEVILLE, GA US","2007-08-28","0.08","92","73"
"USC00090010","ABBEVILLE, GA US","2007-08-29","0.00","92","73"
"USC00090010","ABBEVILLE, GA US","2007-08-30","0.26","87","72"
"USC00090010","ABBEVILLE, GA US","2007-08-31","0.68","92","71"
"USC00090010","ABBEVILLE, GA US","2007-09-01","0.00","92","72"
"USC00090010","ABBEVILLE, GA US","2007-09-02","0.00","82","71"
"USC00090010","ABBEVILLE, GA US","2007-09-03","0.00","82","67"
"USC00090010","ABBEVILLE, GA US","2007-09-04","0.00","89","65"
"USC00090010","ABBEVILLE, GA US","2007-09-05","0.00","92","66"
"USC00090010","ABBEVILLE, GA US","2007-09-06","0.00","90","65"
"USC00090010","ABBEVILLE, GA US","2007-09-07","0.00","90","65"
"USC00090010","ABBEVILLE, GA US","2007-09-08","0.00","88","62"
"USC00090010","ABBEVILLE, GA US","2007-09-09","0.00","89","59"
"USC00090010","ABBEVILLE, GA US","2007-09-10","0.00","91","59"
"USC00090010","ABBEVILLE, GA US","2007-09-11","0.00","92","61"
"USC00090010","ABBEVILLE, GA US","2007-09-12","0.00","92","72"
"USC00090010","ABBEVILLE, GA US","2007-09-13","0.00","89","69"
"USC00090010","ABBEVILLE, GA US","2007-09-14","0.00","90","69"
"USC00090010","ABBEVILLE, GA US","2007-09-15","0.00","91","71"
"USC00090010","ABBEVILLE, GA US","2007-09-16","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-09-17","0.00","90","61"
"USC00090010","ABBEVILLE, GA US","2007-09-18","0.00","90","54"
"USC00090010","ABBEVILLE, GA US","2007-09-19","0.00","89","54"
"USC00090010","ABBEVILLE, GA US","2007-09-20","0.00","85","64"
"USC00090010","ABBEVILLE, GA US","2007-09-21","0.53","75","69"
"USC00090010","ABBEVILLE, GA US","2007-09-22","0.40","87","68"
"USC00090010","ABBEVILLE, GA US","2007-09-23","0.20","89","71"
"USC00090010","ABBEVILLE, GA US","2007-09-24","0.20","90","67"
"USC00090010","ABBEVILLE, GA US","2007-09-25","0.00","91","66"
"USC00090010","ABBEVILLE, GA US","2007-09-26","0.00","89","70"
"USC00090010","ABBEVILLE, GA US","2007-09-27","0.00","89","65"
"USC00090010","ABBEVILLE, GA US","2007-09-28","0.92","90","65"
"USC00090010","ABBEVILLE, GA US","2007-09-29","0.00","89","63"
"USC00090010","ABBEVILLE, GA US","2007-09-30","0.00","85","51"
"USC00090010","ABBEVILLE, GA US","2007-10-01","0.00","83","51"
"USC00090010","ABBEVILLE, GA US","2007-10-02","0.00","85","51"
"USC00090010","ABBEVILLE, GA US","2007-10-03","0.80","85","61"
"USC00090010","ABBEVILLE, GA US","2007-10-04","0.15","81","71"
"USC00090010","ABBEVILLE, GA US","2007-10-05","0.19","82","73"
"USC00090010","ABBEVILLE, GA US","2007-10-06","0.01","86","71"
"USC00090010","ABBEVILLE, GA US","2007-10-07","0.52","84","69"
"USC00090010","ABBEVILLE, GA US","2007-10-08","0.00","82","62"
"USC00090010","ABBEVILLE, GA US","2007-10-09","0.00","87","64"
"USC00090010","ABBEVILLE, GA US","2007-10-10","0.00","89","63"
"USC00090010","ABBEVILLE, GA US","2007-10-11","0.00","88","56"
"USC00090010","ABBEVILLE, GA US","2007-10-12","0.00","78","44"
"USC00090010","ABBEVILLE, GA US","2007-10-13","0.00","77","45"
"USC00090010","ABBEVILLE, GA US","2007-10-14","0.00","82","44"
"USC00090010","ABBEVILLE, GA US","2007-10-15","0.00","83","46"
"USC00090010","ABBEVILLE, GA US","2007-10-16","0.00","83","53"
"USC00090010","ABBEVILLE, GA US","2007-10-17","0.00","83","61"
"USC00090010","ABBEVILLE, GA US","2007-10-18","0.00","85","65"
"USC00090010","ABBEVILLE, GA US","2007-10-19","0.35","82","64"
"USC00090010","ABBEVILLE, GA US","2007-10-20","0.09","82","56"
"USC00090010","ABBEVILLE, GA US","2007-10-21","0.00","79","45"
"USC00090010","ABBEVILLE, GA US","2007-10-22","0.00","82","45"
"USC00090010","ABBEVILLE, GA US","2007-10-23","0.04","82","67"
"USC00090010","ABBEVILLE, GA US","2007-10-24","0.00","66","47"
"USC00090010","ABBEVILLE, GA US","2007-10-25","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-10-26","0.00","75","48"
"USC00090010","ABBEVILLE, GA US","2007-10-27","0.00","81","53"
"USC00090010","ABBEVILLE, GA US","2007-10-28","0.00","74","51"
"USC00090010","ABBEVILLE, GA US","2007-10-29","0.00","72","51"
"USC00090010","ABBEVILLE, GA US","2007-10-30","0.00","68","42"
"USC00090010","ABBEVILLE, GA US","2007-10-31","0.00","76","43"
"USC00090010","ABBEVILLE, GA US","2007-11-01","0.00","79","55"
"USC00090010","ABBEVILLE, GA US","2007-11-02","0.00","82","49"
"USC00090010","ABBEVILLE, GA US","2007-11-03","0.00","75","40"
"USC00090010","ABBEVILLE, GA US","2007-11-04","0.00",,
"USC00090010","ABBEVILLE, GA US","2007-11-05","0.00","73","40"
"USC00090010","ABBEVILLE, GA US","2007-11-06","0.00","77","45"
"USC00090010","ABBEVILLE, GA US","2007-11-07","0.00","77","45"
"USC00090010","ABBEVILLE, GA US","2007-11-08","0.00","59","25"
"USC00090010","ABBEVILLE, GA US","2007-11-09","0.00","62","27"
"USC00090010","ABBEVILLE, GA US","2007-11-10","0.00","70","30"
"USC00090010","ABBEVILLE, GA US","2007-11-11","0.00","72","34"
"USC00090010","ABBEVILLE, GA US","2007-11-12","0.00","70","35"
"USC00090010","ABBEVILLE, GA US","2007-11-13","0.00","73","35"
"USC00090010","ABBEVILLE, GA US","2007-11-14","0.00","75","42"
"USC00090010","ABBEVILLE, GA US","2007-11-15","0.01","82","48"
"USC00090010","ABBEVILLE, GA US","2007-11-16","0.01","65","30"
"USC00090010","ABBEVILLE, GA US","2007-11-17","0.01","61","26"
"USC00090010","ABBEVILLE, GA US","2007-11-18","0.01","67","36"
"USC00090010","ABBEVILLE, GA US","2007-11-19","0.00","71","46"
"USC00090010","ABBEVILLE, GA US","2007-11-20","0.00","77","40"
"USC00090010","ABBEVILLE, GA US","2007-11-21","0.00","79","40"
"USC00090010","ABBEVILLE, GA US","2007-11-22","0.00","78","47"
"USC00090010","ABBEVILLE, GA US","2007-11-23","0.13","76","39"
"USC00090010","ABBEVILLE, GA US","2007-11-24","0.00","60","33"
"USC00090010","ABBEVILLE, GA US","2007-11-25","0.00","55","39"
"USC00090010","ABBEVILLE, GA US","2007-11-26","0.14","60","49"
"USC00090010","ABBEVILLE, GA US","2007-11-27","0.68","72","45"
"USC00090010","ABBEVILLE, GA US","2007-11-28","0.00","66","35"
"USC00090010","ABBEVILLE, GA US","2007-11-29","0.00","67","39"
"USC00090010","ABBEVILLE, GA US","2007-11-30","0.00","71","41"
"USC00090010","ABBEVILLE, GA US","2007-12-01","0.00","71","38"
"USC00090010","ABBEVILLE, GA US","2007-12-02","0.00","68","38"
"USC00090010","ABBEVILLE, GA US","2007-12-03","0.00","75","43"
"USC00090010","ABBEVILLE, GA US","2007-12-04","0.00","66","28"
"USC00090010","ABBEVILLE, GA US","2007-12-05","0.00","62","28"
"USC00090010","ABBEVILLE, GA US","2007-12-06","0.00","67","28"
"USC00090010","ABBEVILLE, GA US","2007-12-07","0.00","67","28"
